Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Cancelled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Ratings,Payment_Method
2026-01-10,03:42:32,CNR8560871750,Success,CUS37391,Cab Economy,Civil Lines,Durgapura,11.93,3.28,0,0,0,,285,11.67,4.35,4.77,Cash
2026-01-01,01:06:03,CNR4102621917,Cancelled by Customer,CUS40823,Bike,Ramganj,Jhotwara,,,1,0,0,,181,,,,Credit Card
2026-01-10,03:34:26,CNR8570768856,Success,CUS84701,Cab Premium,Jagatpura,Barkat Nagar,8.37,9.45,0,0,0,,119,7.54,3.67,3.57,Wallet
2026-01-19,23:05:23,CNR8885572914,Success,CUS45720,Cab Economy,Narayan Singh Circle,MI Road,5.49,12.42,0,0,0,,333,17.24,4.24,3.85,Net Banking
2026-01-13,09:12:31,CNR8111122791,Incomplete,CUS95944,Cab Economy,Jawahar Nagar,Murlipura,,,0,0,1,Customer Demand,105,,,,Net Banking
2026-01-21,23:00:29,CNR8608232351,Success,CUS20567,Auto,JLN Marg,Kalwar Road,4.2,13.71,0,0,0,,503,5.9,3.51,3.91,UPI
2026-01-30,20:51:17,CNR3014180527,Success,CUS33503,Auto,Chitrakoot,Nirman Nagar,9.52,9.87,0,0,0,,410,10.24,3.92,4.81,Net Banking
2026-01-10,15:58:51,CNR3813627906,Success,CUS98531,Bike,Chandpole,Lal Kothi,4.64,12.72,0,0,0,,123,5.87,3.91,4.14,Cash
2026-01-01,16:56:20,CNR4588640246,Success,CUS87359,Bike,C-Scheme,C-Scheme,6.39,6.43,0,0,0,,140,6.22,4.75,4.35,Cash
2026-01-25,19:05:53,CNR3045694668,Success,CUS14890,Cab Premium,Sanganer,Civil Lines,8.75,6.04,0,0,0,,432,4.78,3.67,4.57,Debit Card
2026-01-07,02:42:26,CNR8786712265,Success,CUS26959,Bike,JLN Marg,Nirman Nagar,2.65,6.37,0,0,0,,110,3.78,3.8,4.57,Cash
2026-01-27,07:33:39,CNR9143874686,Success,CUS49987,Cab Premium,Bapu Nagar,Ghat Gate,2.4,5.44,0,0,0,,451,3.58,3.68,4.35,Wallet
2026-01-06,12:38:56,CNR7431095531,Success,CUS18284,Cab Economy,Sitapura,Civil Lines,7.27,10.43,0,0,0,,670,2.61,4.97,3.64,Wallet
2026-01-27,06:54:11,CNR4983368692,Success,CUS64240,Auto,Raja Park,Adarsh Nagar,6.93,4.77,0,0,0,,925,2.9,4.0,4.18,Net Banking
2026-01-07,18:31:19,CNR4383128464,Cancelled by Driver,CUS25085,Bike,Bani Park,Bani Park,,,0,1,0,,678,,,,Wallet
2026-01-21,14:31:26,CNR7893409339,Success,CUS71477,Cab Priority,Transport Nagar,Shastri Nagar,6.5,8.07,0,0,0,,483,4.28,4.8,4.06,Debit Card
2026-01-21,15:20:45,CNR7484046519,Success,CUS13600,Cab Priority,Mansarovar,Jagatpura,11.98,8.37,0,0,0,,536,5.23,4.65,3.93,Net Banking
2026-01-15,11:52:02,CNR3622124244,Cancelled by Customer,CUS54529,Bike,Jhotwara,Murlipura,,,1,0,0,,806,,,,UPI
2026-01-08,16:04:36,CNR8615594941,Success,CUS68381,Auto,Mahesh Nagar,Murlipura,5.72,5.49,0,0,0,,623,10.74,4.49,4.56,Net Banking
2026-01-20,20:53:40,CNR1132842413,Incomplete,CUS37729,Cab Economy,Ghat Gate,Sanganer,,,0,0,1,Vehicle Breakdown,443,,,,Debit Card
2026-01-23,11:10:07,CNR4315245009,Success,CUS35650,Cab XL,Ajmer Road,Hasanpura,8.19,6.86,0,0,0,,177,9.58,4.53,3.88,Debit Card
2026-01-16,18:25:00,CNR8955182375,Success,CUS67518,Cab Economy,Chitrakoot,Murlipura,8.03,13.04,0,0,0,,371,6.53,4.56,3.93,Cash
2026-01-10,19:28:04,CNR9705774685,Success,CUS71828,Cab Premium,Malviya Nagar,Govindpuri,6.36,12.79,0,0,0,,150,16.62,4.95,3.72,Debit Card
2026-01-22,11:14:19,CNR5165668848,Incomplete,CUS94232,Auto,Sindhi Camp,Brahmpuri,,,0,0,1,Vehicle Breakdown,563,,,,Debit Card
2026-01-03,23:26:03,CNR2149308590,Success,CUS80322,Bike,Transport Nagar,Ramganj,6.01,8.38,0,0,0,,377,2.67,3.89,3.51,Wallet
2026-01-03,14:08:53,CNR5717613031,Success,CUS82880,Bike,Tilak Nagar,Durgapura,6.65,12.45,0,0,0,,317,6.1,4.52,4.46,Credit Card
2026-01-06,22:46:16,CNR8432974454,Success,CUS22007,Auto,Hasanpura,Raja Park,9.69,13.61,0,0,0,,147,7.32,4.71,4.02,Debit Card
2026-01-21,12:16:32,CNR9610541077,Cancelled by Driver,CUS99015,Cab XL,Ajmer Road,Sodala,,,0,1,0,,164,,,,Credit Card
2026-01-15,20:11:31,CNR8349242057,Success,CUS58560,Cab XL,Mahesh Nagar,Shyam Nagar,2.88,4.46,0,0,0,,292,10.56,3.79,4.24,Credit Card
2026-01-12,02:58:47,CNR7773258215,Cancelled by Driver,CUS49348,Bike,Civil Lines,Brahmpuri,,,0,1,0,,516,,,,Net Banking
2026-01-21,21:30:09,CNR1448783389,Success,CUS32741,Cab Priority,Brahmpuri,Patrakar Colony,5.63,10.71,0,0,0,,259,7.81,4.95,3.66,Cash
2026-01-04,19:37:50,CNR6331025428,Cancelled by Driver,CUS72604,Cab Priority,Transport Nagar,Patrakar Colony,,,0,1,0,,84,,,,Cash
2026-01-01,01:34:57,CNR9767277890,Cancelled by Driver,CUS23896,Cab Premium,Jawahar Nagar,Nirman Nagar,,,0,1,0,,557,,,,Cash
2026-01-20,18:10:51,CNR9579660477,Success,CUS76127,Bike,Gopalpura,Kalwar Road,7.4,13.74,0,0,0,,892,2.24,4.63,4.06,Credit Card
2026-01-25,01:58:34,CNR8427573360,Success,CUS41618,Cab Economy,Sodala,Nirman Nagar,4.12,3.64,0,0,0,,671,3.84,3.87,3.52,Credit Card
2026-01-23,20:08:22,CNR4194079304,Success,CUS72680,Cab Premium,Jagatpura,Jhotwara,3.51,11.9,0,0,0,,375,14.97,3.89,4.71,Debit Card
2026-01-09,16:50:12,CNR3315960772,Cancelled by Customer,CUS11806,Auto,Amer,Brahmpuri,,,1,0,0,,464,,,,Credit Card
2026-01-05,07:12:05,CNR6206068692,Success,CUS35643,Auto,Kalwar Road,Sanganer,3.16,5.82,0,0,0,,332,2.91,3.63,4.4,Credit Card
2026-01-18,23:50:20,CNR4207539081,Cancelled by Driver,CUS38179,Cab Economy,Amer,MI Road,,,0,1,0,,820,,,,Debit Card
2026-01-04,21:41:46,CNR3928341859,Cancelled by Customer,CUS91014,Cab Priority,Adarsh Nagar,Durgapura,,,1,0,0,,165,,,,Credit Card
2026-01-31,19:07:02,CNR2556430058,Success,CUS57186,Cab XL,Chitrakoot,Jhotwara,10.08,7.95,0,0,0,,982,14.42,3.87,3.88,Net Banking
2026-01-27,08:48:13,CNR2322674558,Success,CUS25586,Auto,Kukas,Ajmer Road,2.8,12.34,0,0,0,,634,14.55,3.65,4.64,Debit Card
2026-01-06,06:57:23,CNR9525542819,Success,CUS24271,Auto,Durgapura,VKI Area,5.87,6.14,0,0,0,,81,4.97,3.88,4.57,Cash
2026-01-05,04:19:48,CNR2852894632,Success,CUS17173,Cab Priority,MI Road,Khatipura,2.01,12.48,0,0,0,,474,10.82,3.72,4.87,Wallet
2026-01-11,13:07:20,CNR4000723875,Cancelled by Driver,CUS91948,Cab Economy,Tonk Road,Sodala,,,0,1,0,,924,,,,Cash
2026-01-13,23:46:54,CNR8994320196,Cancelled by Customer,CUS46364,Bike,Transport Nagar,Triveni Nagar,,,1,0,0,,476,,,,Wallet
2026-01-16,03:52:05,CNR3734506371,Cancelled by Customer,CUS80315,Cab Economy,Civil Lines,Sanganer,,,1,0,0,,144,,,,UPI
2026-01-06,20:23:29,CNR3684826275,Success,CUS62396,Cab Priority,Jagatpura,Mahesh Nagar,4.39,7.38,0,0,0,,172,1.65,4.47,4.96,Wallet
2026-01-02,00:03:48,CNR9913565812,Success,CUS57581,Cab Economy,Durgapura,Nirman Nagar,11.11,10.83,0,0,0,,275,13.32,4.2,3.77,UPI
2026-01-25,05:56:25,CNR3964794502,Cancelled by Customer,CUS37645,Cab Premium,Sitapura,Murlipura,,,1,0,0,,453,,,,Net Banking
2026-01-30,15:09:30,CNR2738819150,Success,CUS20551,Auto,Triveni Nagar,Adarsh Nagar,10.53,4.57,0,0,0,,150,8.23,4.28,3.73,Cash
2026-01-29,04:02:47,CNR6350713762,Cancelled by Driver,CUS96395,Cab XL,Sanganer,Jagatpura,,,0,1,0,,422,,,,Net Banking
2026-01-12,12:55:15,CNR3090297768,Success,CUS70210,Cab XL,Ramganj,Hasanpura,6.65,4.62,0,0,0,,320,8.77,4.16,3.51,Debit Card
2026-01-18,22:52:21,CNR1082944084,Cancelled by Driver,CUS24701,Bike,Jhotwara,Brahmpuri,,,0,1,0,,494,,,,Cash
2026-01-18,23:06:54,CNR3254967199,Cancelled by Driver,CUS27228,Auto,Govindpuri,Nirman Nagar,,,0,1,0,,529,,,,Credit Card
2026-01-31,08:08:32,CNR8850498146,Cancelled by Driver,CUS98120,Cab Economy,Adarsh Nagar,Ajmer Road,,,0,1,0,,167,,,,Wallet
2026-01-21,10:41:17,CNR8636619961,Incomplete,CUS66275,Bike,Sodala,Patrakar Colony,,,0,0,1,Vehicle Breakdown,393,,,,Debit Card
2026-01-25,10:18:18,CNR2169491427,Success,CUS50603,Auto,Sanganer,Subhash Chowk,6.44,8.66,0,0,0,,244,13.05,4.13,4.57,Debit Card
2026-01-08,15:59:52,CNR3636554102,Success,CUS82496,Cab Economy,Shastri Nagar,MI Road,2.09,13.32,0,0,0,,94,11.7,3.72,3.99,UPI
2026-01-02,15:44:01,CNR4955183060,Incomplete,CUS58808,Auto,Chitrakoot,Barkat Nagar,,,0,0,1,Customer Demand,355,,,,Debit Card
2026-01-27,23:19:48,CNR2983271937,Incomplete,CUS65042,Cab Priority,Pratap Nagar,Ajmer Road,,,0,0,1,Other Issue,958,,,,UPI
2026-01-07,23:53:49,CNR6520629454,Success,CUS79018,Cab Premium,Barkat Nagar,Ajmer Road,10.27,13.39,0,0,0,,804,9.09,4.33,4.33,UPI
2026-01-07,09:18:34,CNR6678295617,Cancelled by Customer,CUS54531,Cab Premium,Chandpole,Shyam Nagar,,,1,0,0,,420,,,,Net Banking
2026-01-02,19:33:44,CNR7785297507,Success,CUS93754,Cab Economy,Gopalpura,Kukas,11.2,9.64,0,0,0,,857,1.73,4.48,4.05,Debit Card
2026-01-09,11:49:26,CNR2825053264,Success,CUS54079,Auto,JLN Marg,Vidhyadhar Nagar,5.96,4.35,0,0,0,,482,13.43,3.84,4.02,Credit Card
2026-01-26,10:08:25,CNR1552369491,Cancelled by Driver,CUS20668,Auto,Civil Lines,Bapu Nagar,,,0,1,0,,708,,,,Wallet
2026-01-04,23:49:00,CNR8352143048,Success,CUS98892,Auto,Chitrakoot,Shyam Nagar,3.8,6.51,0,0,0,,345,6.15,4.74,4.59,UPI
2026-01-21,10:01:26,CNR6701647770,Success,CUS79399,Bike,Kalwar Road,Sodala,11.98,4.38,0,0,0,,442,6.99,4.43,4.75,Wallet
2026-01-18,16:10:02,CNR9546299649,Cancelled by Driver,CUS50598,Cab Priority,Lal Kothi,Nirman Nagar,,,0,1,0,,89,,,,Debit Card
2026-01-12,08:10:38,CNR3733148828,Success,CUS69679,Cab Premium,Jawahar Nagar,Murlipura,9.52,6.88,0,0,0,,458,13.02,4.83,4.07,UPI
2026-01-30,13:06:23,CNR3009914238,Success,CUS51228,Auto,Nirman Nagar,Ajmer Road,6.98,6.35,0,0,0,,427,6.96,4.52,3.91,UPI
2026-01-09,08:30:51,CNR9701378055,Success,CUS48361,Cab Premium,Subhash Chowk,Khatipura,8.07,11.17,0,0,0,,387,17.02,3.61,4.82,Debit Card
2026-01-11,02:06:53,CNR9812029629,Incomplete,CUS88507,Cab XL,Brahmpuri,Govindpuri,,,0,0,1,Other Issue,822,,,,Debit Card
2026-01-30,13:08:30,CNR6922716898,Success,CUS61181,Auto,Chitrakoot,VKI Area,8.15,7.74,0,0,0,,83,3.38,3.59,3.92,UPI
2026-01-09,15:28:43,CNR6435764248,Success,CUS92694,Cab Premium,Subhash Chowk,Jagatpura,8.81,13.56,0,0,0,,190,2.95,3.97,4.73,Wallet
2026-01-06,03:28:20,CNR2778685423,Success,CUS30116,Cab XL,Sodala,Shyam Nagar,7.45,11.39,0,0,0,,196,7.18,4.82,3.53,Credit Card
2026-01-03,14:59:43,CNR9602647488,Incomplete,CUS83088,Cab Premium,Durgapura,VKI Area,,,0,0,1,Other Issue,218,,,,Net Banking
2026-01-26,12:42:00,CNR3278237600,Success,CUS77080,Auto,Mansarovar,Sindhi Camp,10.99,12.64,0,0,0,,196,6.26,4.69,3.85,Credit Card
2026-01-19,18:03:04,CNR2658292890,Success,CUS29325,Cab Premium,MI Road,Malviya Nagar,3.31,13.19,0,0,0,,80,10.83,3.58,4.88,Wallet
2026-01-31,23:33:21,CNR4053721126,Incomplete,CUS96567,Bike,MI Road,Amer,,,0,0,1,Vehicle Breakdown,780,,,,Net Banking
2026-01-09,02:37:08,CNR7397744465,Cancelled by Driver,CUS48899,Bike,Raja Park,Ajmer Road,,,0,1,0,,400,,,,Debit Card
2026-01-16,23:10:26,CNR5606752312,Incomplete,CUS19974,Cab XL,Narayan Singh Circle,Mansarovar,,,0,0,1,Customer Demand,194,,,,Debit Card
2026-01-07,08:54:06,CNR8522102499,Success,CUS92140,Bike,Ghat Gate,Patrakar Colony,3.1,9.42,0,0,0,,303,7.24,3.98,4.57,UPI
2026-01-08,03:27:49,CNR3997849101,Success,CUS93600,Auto,Amer,Patrakar Colony,8.58,10.93,0,0,0,,314,7.82,4.23,4.48,Net Banking
2026-01-22,02:56:22,CNR4030488689,Success,CUS72678,Cab Premium,Raja Park,Raja Park,9.6,11.25,0,0,0,,934,3.65,4.73,4.91,Net Banking
2026-01-08,23:41:27,CNR5366861719,Success,CUS46114,Cab XL,Bapu Nagar,Malviya Nagar,2.9,12.19,0,0,0,,150,11.44,3.97,3.54,Credit Card
2026-01-22,01:47:58,CNR4899632715,Cancelled by Customer,CUS75372,Bike,Adarsh Nagar,Amer,,,1,0,0,,929,,,,Credit Card
2026-01-04,12:20:00,CNR5684936694,Success,CUS35852,Cab Priority,Ajmer Road,Civil Lines,10.77,11.07,0,0,0,,275,13.42,4.56,3.96,Credit Card
2026-01-02,20:39:48,CNR1833389511,Success,CUS69475,Auto,Gopalpura,Jawahar Nagar,5.01,9.79,0,0,0,,616,14.29,4.26,4.66,Wallet
2026-01-02,06:43:41,CNR8506981793,Cancelled by Driver,CUS43892,Cab Priority,Shastri Nagar,Bani Park,,,0,1,0,,408,,,,UPI
2026-01-12,09:39:00,CNR5021295702,Cancelled by Driver,CUS77119,Cab Economy,Barkat Nagar,Sawai Ram Singh Road,,,0,1,0,,355,,,,UPI
2026-01-28,01:19:26,CNR6590643020,Success,CUS24125,Cab Premium,Bapu Nagar,Jhotwara,9.1,14.94,0,0,0,,391,13.85,4.37,4.44,UPI
2026-01-21,18:38:41,CNR5376280632,Success,CUS59154,Cab XL,Mansarovar,Sanganer,8.68,13.18,0,0,0,,175,17.9,3.64,3.69,Credit Card
2026-01-30,11:51:04,CNR5656677705,Success,CUS92467,Cab Priority,Narayan Singh Circle,Ramganj,10.59,5.02,0,0,0,,468,6.23,4.73,4.87,Debit Card
2026-01-05,05:39:48,CNR2575642748,Success,CUS78571,Cab Economy,Shyam Nagar,Shastri Nagar,2.68,7.86,0,0,0,,910,11.01,4.62,4.21,Credit Card
2026-01-24,16:44:53,CNR2161487653,Success,CUS81702,Auto,Murlipura,Lal Kothi,7.67,6.89,0,0,0,,491,10.46,4.2,3.93,UPI
2026-01-18,14:09:02,CNR5169485743,Success,CUS11415,Cab Economy,Hasanpura,Adarsh Nagar,5.68,5.56,0,0,0,,491,17.73,4.98,3.65,Debit Card
2026-01-12,17:42:14,CNR9261914004,Success,CUS23437,Bike,Ghat Gate,Govindpuri,6.53,10.51,0,0,0,,101,3.52,4.07,4.8,UPI
2026-01-18,06:52:48,CNR1232352039,Success,CUS66371,Cab Economy,Jagatpura,Mahesh Nagar,7.13,4.78,0,0,0,,369,5.78,4.29,3.88,UPI
2026-01-10,16:49:45,CNR5022754135,Success,CUS87880,Cab Economy,Narayan Singh Circle,Jagatpura,11.4,4.61,0,0,0,,466,10.5,4.74,4.92,UPI
2026-01-19,08:45:07,CNR7885625257,Success,CUS87343,Cab Economy,Hasanpura,Raja Park,6.48,4.22,0,0,0,,412,16.34,4.74,4.42,Credit Card
2026-01-09,00:35:22,CNR3004927930,Incomplete,CUS34245,Cab Priority,Kalwar Road,Ajmer Road,,,0,0,1,Vehicle Breakdown,390,,,,Cash
2026-01-11,17:08:56,CNR7641155882,Success,CUS93198,Cab Priority,Chitrakoot,Chandpole,5.24,6.79,0,0,0,,458,9.89,3.59,4.67,Net Banking
2026-01-10,09:03:24,CNR2681022109,Cancelled by Customer,CUS38455,Cab Priority,Adarsh Nagar,Malviya Nagar,,,1,0,0,,578,,,,Cash
2026-01-16,10:04:47,CNR8329587703,Cancelled by Driver,CUS31619,Auto,Kalwar Road,Tonk Road,,,0,1,0,,328,,,,Credit Card
2026-01-23,21:28:40,CNR4325763784,Success,CUS98097,Bike,Tilak Nagar,Mansarovar,10.73,8.48,0,0,0,,398,13.38,4.95,4.69,Wallet
2026-01-28,02:33:49,CNR2622639396,Success,CUS55676,Cab XL,Barkat Nagar,VKI Area,5.65,5.49,0,0,0,,465,14.0,4.11,4.22,UPI
2026-01-06,11:44:17,CNR3991845950,Success,CUS50382,Cab Priority,Kalwar Road,Subhash Chowk,6.22,10.88,0,0,0,,847,6.67,4.37,3.53,Credit Card
2026-01-01,04:10:53,CNR1144665538,Incomplete,CUS29614,Cab Premium,Mahesh Nagar,Sanganer,,,0,0,1,Customer Demand,615,,,,Debit Card
2026-01-28,02:03:00,CNR7245001458,Cancelled by Driver,CUS92377,Cab Premium,Transport Nagar,Hasanpura,,,0,1,0,,194,,,,Net Banking
2026-01-30,08:34:51,CNR6438232478,Cancelled by Customer,CUS30940,Cab XL,Ramganj,Bani Park,,,1,0,0,,667,,,,Credit Card
2026-01-31,22:49:04,CNR6898109921,Success,CUS48891,Bike,Patrakar Colony,Tilak Nagar,6.02,5.18,0,0,0,,711,15.18,4.09,3.7,UPI
2026-01-05,15:07:59,CNR4058480630,Success,CUS76284,Bike,Ghat Gate,Khatipura,6.41,9.91,0,0,0,,680,14.89,4.51,4.2,UPI
2026-01-15,07:59:33,CNR6231424855,Incomplete,CUS96565,Cab Premium,Barkat Nagar,Kalwar Road,,,0,0,1,Vehicle Breakdown,490,,,,Cash
2026-01-02,15:39:16,CNR2227132498,Success,CUS42108,Cab Priority,Nirman Nagar,Jawahar Nagar,8.8,13.8,0,0,0,,615,4.57,4.12,4.12,Net Banking
2026-01-28,01:52:21,CNR9413777696,Cancelled by Driver,CUS51545,Cab Economy,Triveni Nagar,Sodala,,,0,1,0,,353,,,,Wallet
2026-01-28,09:36:23,CNR3192031184,Success,CUS54076,Cab Priority,Civil Lines,Raja Park,5.05,13.71,0,0,0,,383,17.6,3.89,4.85,Credit Card
2026-01-29,01:49:44,CNR9289369829,Cancelled by Driver,CUS91374,Auto,JLN Marg,Hasanpura,,,0,1,0,,318,,,,Debit Card
2026-01-06,15:39:10,CNR5001655544,Incomplete,CUS85041,Cab Premium,Pratap Nagar,Murlipura,,,0,0,1,Vehicle Breakdown,240,,,,Cash
2026-01-02,05:06:30,CNR5794949998,Success,CUS68805,Cab XL,Raja Park,Durgapura,6.83,13.98,0,0,0,,463,17.42,4.01,4.97,Wallet
2026-01-28,23:58:56,CNR8589066480,Cancelled by Driver,CUS30912,Cab Premium,Durgapura,Khatipura,,,0,1,0,,307,,,,Wallet
2026-01-11,20:31:26,CNR8949348424,Success,CUS56976,Cab Priority,VKI Area,Brahmpuri,8.94,9.94,0,0,0,,398,15.14,4.75,4.52,Credit Card
2026-01-19,03:51:26,CNR2486951266,Success,CUS72669,Cab Economy,Jagatpura,Sitapura,3.86,6.15,0,0,0,,991,14.67,4.65,4.17,Net Banking
2026-01-28,02:38:51,CNR9087153309,Incomplete,CUS70424,Cab XL,Brahmpuri,Sanganer,,,0,0,1,Other Issue,120,,,,Wallet
2026-01-23,04:56:29,CNR6508886637,Cancelled by Customer,CUS27824,Bike,Barkat Nagar,Murlipura,,,1,0,0,,992,,,,Net Banking
2026-01-20,05:28:23,CNR3956555475,Incomplete,CUS15466,Bike,Hasanpura,Sodala,,,0,0,1,Customer Demand,949,,,,Credit Card
2026-01-19,03:48:24,CNR4483453314,Success,CUS21036,Cab Economy,Civil Lines,Sawai Ram Singh Road,8.14,10.96,0,0,0,,1164,16.05,4.38,4.08,Wallet
2026-01-27,09:26:13,CNR7605867266,Cancelled by Driver,CUS68470,Cab XL,Tonk Road,C-Scheme,,,0,1,0,,803,,,,Credit Card
2026-01-09,15:32:44,CNR9287548157,Success,CUS25065,Cab Priority,Sodala,Kalwar Road,9.92,14.74,0,0,0,,377,16.32,4.52,4.33,UPI
2026-01-27,16:47:46,CNR1635024232,Success,CUS60546,Cab XL,Narayan Singh Circle,Vidhyadhar Nagar,6.39,7.81,0,0,0,,871,6.99,4.68,4.31,Net Banking
2026-01-27,13:49:21,CNR7912345361,Success,CUS32692,Cab XL,Lal Kothi,Civil Lines,9.54,6.3,0,0,0,,800,10.97,4.56,3.81,Debit Card
2026-01-04,00:35:08,CNR1967541277,Incomplete,CUS69303,Cab XL,Ajmer Road,Lal Kothi,,,0,0,1,Vehicle Breakdown,171,,,,Debit Card
2026-01-06,17:00:01,CNR3645123190,Success,CUS86681,Bike,Subhash Chowk,Patrakar Colony,2.68,11.32,0,0,0,,167,13.44,3.58,4.64,Cash
2026-01-06,10:17:30,CNR1158452843,Success,CUS24822,Auto,Ghat Gate,Sawai Ram Singh Road,4.46,14.78,0,0,0,,471,17.36,4.86,3.7,Net Banking
2026-01-18,18:29:17,CNR6393022475,Success,CUS53887,Cab Economy,Raja Park,Transport Nagar,8.44,8.88,0,0,0,,687,16.67,3.73,3.79,UPI
2026-01-24,09:20:29,CNR9633447792,Cancelled by Customer,CUS58383,Cab XL,MI Road,Mahesh Nagar,,,1,0,0,,245,,,,Wallet
2026-01-11,11:27:43,CNR7086920972,Cancelled by Driver,CUS21471,Bike,Durgapura,Murlipura,,,0,1,0,,274,,,,Debit Card
2026-01-21,00:36:15,CNR4616312266,Success,CUS35972,Auto,Jagatpura,Subhash Chowk,3.79,13.71,0,0,0,,197,10.57,4.45,4.56,Debit Card
2026-01-20,06:35:05,CNR9711474968,Success,CUS81544,Auto,Pratap Nagar,Amer,8.37,3.46,0,0,0,,240,10.98,4.72,4.45,Debit Card
2026-01-14,03:52:37,CNR7954699470,Success,CUS71133,Cab XL,C-Scheme,Lal Kothi,6.47,12.16,0,0,0,,464,9.54,4.39,4.6,Wallet
2026-01-10,01:05:17,CNR8227432071,Cancelled by Driver,CUS18395,Auto,Civil Lines,Transport Nagar,,,0,1,0,,805,,,,UPI
2026-01-24,04:30:37,CNR8496996989,Cancelled by Driver,CUS68490,Cab Economy,Brahmpuri,Vidhyadhar Nagar,,,0,1,0,,434,,,,Debit Card
2026-01-12,05:45:20,CNR3818565607,Cancelled by Driver,CUS98662,Cab XL,Chitrakoot,Lal Kothi,,,0,1,0,,469,,,,Cash
2026-01-17,07:02:12,CNR3304172237,Success,CUS53481,Cab Priority,Ajmer Road,Sindhi Camp,2.47,3.55,0,0,0,,328,3.26,4.7,4.47,Debit Card
2026-01-28,02:09:39,CNR7481697076,Cancelled by Customer,CUS24695,Cab XL,Bapu Nagar,Jagatpura,,,1,0,0,,443,,,,UPI
2026-01-19,23:26:50,CNR2820514341,Success,CUS45458,Cab Priority,Adarsh Nagar,C-Scheme,9.98,10.06,0,0,0,,181,1.64,3.56,4.81,Cash
2026-01-04,19:15:46,CNR6164703097,Success,CUS15620,Auto,Civil Lines,C-Scheme,7.82,13.97,0,0,0,,893,9.34,3.76,4.07,Credit Card
2026-01-20,22:00:12,CNR4381296546,Success,CUS35184,Cab Premium,Ajmer Road,Murlipura,6.65,10.59,0,0,0,,380,13.88,3.78,4.67,UPI
2026-01-15,07:04:52,CNR9610503609,Incomplete,CUS21621,Cab Economy,Ramganj,Subhash Chowk,,,0,0,1,Customer Demand,866,,,,Debit Card
2026-01-14,12:44:26,CNR7309133359,Cancelled by Driver,CUS70577,Cab Priority,Sitapura,C-Scheme,,,0,1,0,,237,,,,Wallet
2026-01-08,19:00:41,CNR5664148285,Success,CUS44914,Cab Priority,Patrakar Colony,Vidhyadhar Nagar,11.89,11.14,0,0,0,,139,6.53,3.9,3.66,Cash
2026-01-17,04:05:41,CNR6394043268,Success,CUS50397,Cab Premium,Hasanpura,Narayan Singh Circle,3.66,6.4,0,0,0,,80,15.94,3.69,3.74,Credit Card
2026-01-02,07:30:08,CNR9875494195,Success,CUS74590,Cab Premium,Narayan Singh Circle,Govindpuri,3.87,14.26,0,0,0,,699,8.75,4.87,4.3,Credit Card
2026-01-22,02:23:57,CNR4458875690,Success,CUS39584,Auto,Triveni Nagar,Chandpole,6.56,4.94,0,0,0,,207,11.63,3.7,4.71,Cash
2026-01-19,15:58:03,CNR9261913836,Cancelled by Customer,CUS72570,Cab Premium,Shastri Nagar,Nirman Nagar,,,1,0,0,,265,,,,UPI
2026-01-13,01:57:08,CNR5973363386,Incomplete,CUS94898,Cab Economy,Khatipura,Lal Kothi,,,0,0,1,Other Issue,895,,,,Debit Card
2026-01-20,03:01:22,CNR3434247600,Incomplete,CUS91045,Cab Premium,C-Scheme,Khatipura,,,0,0,1,Other Issue,754,,,,Net Banking
2026-01-29,02:48:43,CNR8822954580,Success,CUS76166,Auto,Bani Park,Civil Lines,6.37,12.16,0,0,0,,289,7.54,4.24,3.59,Wallet
2026-01-08,10:36:41,CNR4536573589,Success,CUS57600,Auto,Subhash Chowk,Narayan Singh Circle,6.46,4.86,0,0,0,,443,10.64,3.58,3.64,Net Banking
2026-01-17,08:49:51,CNR7243656512,Success,CUS71591,Auto,Sindhi Camp,Civil Lines,7.59,3.76,0,0,0,,194,17.13,3.61,4.41,Net Banking
2026-01-20,17:27:03,CNR3498617706,Incomplete,CUS34150,Cab XL,Patrakar Colony,Kalwar Road,,,0,0,1,Other Issue,645,,,,Wallet
2026-01-18,04:01:01,CNR1951617901,Success,CUS53836,Cab Premium,Murlipura,Brahmpuri,2.48,10.71,0,0,0,,278,5.93,3.5,3.93,Credit Card
2026-01-09,20:53:36,CNR4087652905,Cancelled by Customer,CUS41116,Cab Priority,Ghat Gate,VKI Area,,,1,0,0,,92,,,,Cash
2026-01-15,00:09:43,CNR2828444410,Success,CUS76717,Cab Premium,Barkat Nagar,Chitrakoot,9.99,11.44,0,0,0,,424,6.48,4.51,4.85,UPI
2026-01-30,01:40:54,CNR7833958888,Incomplete,CUS26495,Cab Economy,Govindpuri,Jagatpura,,,0,0,1,Customer Demand,605,,,,Net Banking
2026-01-22,03:13:54,CNR4231320730,Success,CUS46585,Cab Economy,Vidhyadhar Nagar,Mansarovar,4.51,12.44,0,0,0,,607,8.31,4.83,4.27,Wallet
2026-01-04,09:40:22,CNR6001109747,Success,CUS12665,Cab XL,Tilak Nagar,Sitapura,6.01,6.02,0,0,0,,144,12.55,4.8,4.63,Net Banking
